source1_id,true_candidate_id,candidate_source,country,source1_name,true_candidate_name,source1_address,true_candidate_address,source1_core_name,candidate_core_name,pass_name_prefix_4,pass_name_prefix_6,pass_name_tokens,pass_name_sorted,pass_name_compressed,pass_address_key,common_keys,failure_category,failure_reason
S1-550488938,S3-651095723,source3,India,Jaipur (india) Partners,Jaipur (india),"50, Sikar Road, Parasram Nagar, Dahar Ke Balaji, Jaipur, Rajasthan","Jaipur, Door No 820 50, RJ",jaipur india partners,jaipur india,True,True,True,False,False,False,India|NP6|jaipur;India|TOK|india;India|TOK|jaipur;India|NP4|jaip,Key pruned (Block size > 500),"All shared keys (['India|NP6|jaipur', 'India|TOK|india', 'India|TOK|jaipur', 'India|NP4|jaip']) exceeded max_block_size"
S1-292083731,S3-424108017,source3,India,Varanasi Trading Company,Deltavio,"Sh 17/263-M-14 Shivpur, Varanasi, Uttar Pradesh","Sh 17/263-M-14- Shivpur, Varanasi, UP",varanasi trading,deltavio,False,False,False,False,False,True,India|UNIT|17263m14,Truncated by max_candidates_per_query,"Shared key survived (['India|UNIT|17263m14']), but candidate rank exceeded top-200"
S1-813704961,S3-569946471,source3,US,Cota Abony,Quofluxcira DBA: Cota Abony,"164 Hawk Nest Court, Henrico County, VA","164 Hawk Nest Court, Henrico County, VA",cota abony,quofluxcira,False,False,False,False,False,True,US|ADDR|164_hawk,Truncated by max_candidates_per_query,"Shared key survived (['US|ADDR|164_hawk']), but candidate rank exceeded top-200"
S1-760441816,S2-738301476,source2,US,Midwest Center IV,MIDWEST IV CENTER,"Tacoma, WA, Unit #321, 3910 28th Street","3910 28TH STREET, WA, TACOAM",midwest center iv,midwest iv center,True,True,True,False,False,False,US|NP4|midw;US|TOK|midwest;US|NP6|midwes,Key pruned (Block size > 500),"All shared keys (['US|NP4|midw', 'US|TOK|midwest', 'US|NP6|midwes']) exceeded max_block_size"
S1-575231919,S2-310430279,source2,US,Prairie Regional Paceline of Dayton,prairieregionalpaceline.com,"505 Farm To Market 2797, Dayton, TX","505-A FARM TO MARKET 2797, N/A, DAYTON, TX",prairie regional paceline of dayton,prairieregionalpaceline,True,True,False,False,False,False,US|NP6|prairi;US|NP4|prai,Key pruned (Block size > 500),"All shared keys (['US|NP6|prairi', 'US|NP4|prai']) exceeded max_block_size"
S1-876713446,S2-278503106,source2,US,Superior Federal Flexible Inc.,SUPERIOR FEDERAL,"2817 Bridlewood Circle, Westfield, IN",,superior federal flexible,superior federal,True,True,True,False,False,False,US|NP4|supe;US|NP6|superi;US|TOK|superior;US|TOK|federal,Key pruned (Block size > 500),"All shared keys (['US|NP4|supe', 'US|NP6|superi', 'US|TOK|superior', 'US|TOK|federal']) exceeded max_block_size"
S1-327425253,S3-535780115,source3,US,Sanchez and Bustamante Newbury,Kelonovi,"3015 Sheridan Drive, Amherst, NY","Sheridan Drive, PMB 9077, Amherst, New York",sanchez and bustamante newbury,kelonovi,False,False,False,False,False,False,,"Address similar, Name alias/mismatch","Address shares tokens {'sheridan', 'ny', 'amherst'}, but names share 0 tokens"
S1-598280837,S2-603783354,source2,US,WR Internet,WR Sérvice,"360 Eden Street, Buffalo, NY","NY, 360-364 EDEN ST, BUFFALO",wr internet,wr service,False,False,False,False,False,False,,Severe name & address variation,Both name and address have extensive structural differences
S1-891697553,S2-516565257,source2,India,Raj Hospitality Private Limited,రాజ్ హాస్పిటాలిటీ ప్రైవేట్ లిమిటెడ్,"1100/Asg/B1003, Aparnagrande, Nallagandla Serilingampally, Hyderabadcentralunive, Rsity, Hyderabad, Rangareddy, Telangana","#11 1100/ASG/B1003, APARNAGRANDE, NALLAGANDLA SERILINGAMPALLY, HYDERABADCENTRALUNIVE, RSITY, HYDERABAD, RANGAREDDY, Telangana",raj hospitality,ర జ హ సప ట ల ట పర వ ట ల మ ట డ,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-899650223,S2-584669918,source2,India,Aditya Consultancy Limited,आदित्य कंसल्टेंसी लिमिटेड,"Abhay Steel House, Baroda Street, Mumbai, Masjid Bunder (East), Office No. 504, Maharashtra","OFFICE NO. 504, MUMBAI, महाराष्ट्र, MASJID BUNDER (EAST)",aditya consultancy,आद तय क सलट स ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-288398730,S2-468826467,source2,India,Services Raaj Infra Private Limited,servicesraajinfracom,"Shop No. 179, Kishanpolebazar, Jaipur, Rajasthan","NO A-179 , KISHANPOLEBAZAR, JAIPUR, Rajasthan",services raaj infra,servicesraajinfracom,True,True,False,False,False,False,India|NP4|serv;India|NP6|servic,Key pruned (Block size > 500),"All shared keys (['India|NP4|serv', 'India|NP6|servic']) exceeded max_block_size"
S1-40982538,S3-576507172,source3,India,Bombay Infrastructure Private Limited,बॉम्बे इंफ्रास्ट्रक्चर प्राइवेट लिमिटेड,"Central Delhi, Delhi, New Delhi, Indraprakash Building Barakhamba Road, 602","Door No 749 602, Indraprakash Building Barakhamba Road, Central, Central Delhi, DL",bombay infrastructure,ब मब इ फर सटरकचर पर इव ट ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-238175541,S2-558978413,source2,US,VWQ Brookfield LLC,VB,"Unit Apartment 1, 52 Losson Road, NY, Cheektowaga","BUFFALO CITY, NY, 52 LOSSON ROAD",vwq brookfield,vb,False,False,False,False,False,False,,Short business name,Short name (<4 chars) produced no prefix/token matches
S1-790965203,S2-52191434,source2,US,Commission on Aging,Commission on,"1075 Hyde Park, Layton, UT","LAYTON, 1075-1079 HYDE PARK, UT",commission on aging,commission on,True,True,True,False,False,False,US|TOK|commission;US|NP4|comm;US|NP6|commis,Key pruned (Block size > 500),"All shared keys (['US|TOK|commission', 'US|NP4|comm', 'US|NP6|commis']) exceeded max_block_size"
S1-123886742,S2-21458643,source2,India,South & Co Ltd,South +,"Shri Vithal Park Co. Op. Society, Opp. Dhor Bazar, Nr. Balikaka Temple, 11, Ahmedabad, Gujarat","11, SHRI VITHAL PARK CO. OP. SOCIETY, OPP. DHOR BAZAR, NR. BALIKAKA TEMPLE, AHMEDABAD, ગુજરાત",south and,south,True,False,True,False,False,False,India|TOK|south;India|NP4|sout,Key pruned (Block size > 500),"All shared keys (['India|TOK|south', 'India|NP4|sout']) exceeded max_block_size"
S1-911911079,S2-344767037,source2,US,Super 22 Bistro,SUPER SUPER BISTRO 22,"AZ, 4142 25th Street, Tucson","AZ, 4142 25RD ST, TUCSON",super 22 bistro,super super bistro 22,True,False,True,False,False,False,US|NP4|supe;US|TOK|super;US|TOK|bistro,Key pruned (Block size > 500),"All shared keys (['US|NP4|supe', 'US|TOK|super', 'US|TOK|bistro']) exceeded max_block_size"
S1-567308588,S2-191200521,source2,US,Zander Blue Co,zblue.com,"9236 Meadowmont View Drive, Charlotte, NC","9238 MEADOWMONT VIEW DR, CHRALOTTE CITY, NC",zander blue,zblue,False,False,False,False,False,False,,"Address similar, Name alias/mismatch","Address shares tokens {'view', 'meadowmont'}, but names share 0 tokens"
S1-437253658,S3-825245736,source3,India,Future Sree Developers Private Limited,फ्यूचर श्री डेवलपर्स प्राइवेट लिमिटेड,"Bihar, Rasulpur, Dumra, Sitamarhi, C/O Shiv Devi, Dumra, Sitamarhi","C/o Shiv Devi, Sitamarhi, Dumra, BR",future sree developers,फय चर शर ड वलपरस पर इव ट ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-494395836,S2-779201418,source2,India,Indian Foods Limited,इंडियन फूड्स लिमिटेड,"Mumbai City, Vedanta, 779 Makwana Road, Off Kurla Andheri Road, Marol, Andheri (, East), Maharashtra, Mumbai, 402","402, VEDANTA, 779 MAKWANA ROAD, OFF KURLA ANDHERI ROAD, MAROL, ANDHERI (, EAST), MUMBAI II, NULL, Maharashtra",indian foods,इ ड यन फ डस ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-197205293,S3-34743900,source3,India,Om Investments,ओम इन्वेस्टमेंट्स,"C/O Mr Rajkumar, Vpo Parsaul, Goutam Budd Nagar, Gautam Buddha Nagar, Uttar Pradesh","C/o Mr Rajkumar, Goutam Budd Nagar, Gautam Buddha Nagar, UP",om investments,ओम इनव सटम टस,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-359309953,S3-904247464,source3,US,Strategic Qdro Inc.,Strategic Inc.-Center,"9927 Volterra Avenue, Daphne, AL","9927-D Volterra Ave, Daphne, Alabama",strategic qdro,strategic inc center,True,True,True,False,False,False,US|TOK|strategic;US|NP6|strate;US|NP4|stra,Key pruned (Block size > 500),"All shared keys (['US|TOK|strategic', 'US|NP6|strate', 'US|NP4|stra']) exceeded max_block_size"
S1-607884731,S3-939516170,source3,India,Shivam Construction Private Limited,शिवम कंस्ट्रक्शन प्राइवेट लिमिटेड,"3, Moti Bunglow, Gajra Colony, Dewas, Madhya Pradesh","Dewas, 8-476 3, मध्य प्रदेश",shivam construction,श वम क सटरकशन पर इव ट ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-177182415,S2-559311001,source2,India,Vijay Investments Private Limited,विजय इन्वेस्टमेंट्स प्राइवेट लिमिटेड,"House Number 21, Ward Number 3 Kema Marg Dl 00404 Maharajpur, Maharajpur, Chhatarpur, Madhya Pradesh","HBUSE NUMBER ##21, MAHARAJPUR, CHHATARPUR, Madhya Pradesh",vijay investments,व जय इनव सटम टस पर इव ट ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-805742318,S3-801675941,source3,India,Dream Builders Private Limited,ড্রিম বিল্ডার্স প্রাইভেট লিমিটেড,"Upper Bagdogra, Opposite Bus Stand, P.O & P.S-Bagdogra, Phansidewa, Darjiling, Darjeeling, West Bengal","Upper Bagdoira, Darjiling, Opposite Bus Stand, P.o & P.s-bagdogra, Phansidewa, WB, Darjeeling",dream builders,ডর ম ব লড রস পর ইভ ট ল ম ট ড,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-78304820,S3-271350554,source3,US,Prime National Computing Inc,Prime National Cogopgtg Inc,"Unit LOT 51, IN, Muncie, 9500 Wheeling Avenue","9500 Wheeling Ave, Unit LOT 51, Muncie, Indiana",prime national computing,prime national cogopgtg,True,True,True,False,False,False,US|NP6|primen;US|TOK|prime;US|NP4|prim,Truncated by max_candidates_per_query,"Shared key survived (['US|NP6|primen']), but candidate rank exceeded top-200"
S1-396099074,S3-901969969,source3,India,Shree Marketing Private Limited,श्री मार्केटिंग प्राइवेट लिमिटेड,"Office No. 304, Mont Vert Arcade, Pashan Sus Road, Pune, Maharashtra","Office No. 304, Pune, MH",shree marketing,शर म रक ट ग पर इव ट ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-615903919,S3-150523864,source3,US,Valley Society,Valley Valley Society Inc,"4451 Telfair Boulevard, Unit 6208, Suitland, MD","Maryland, Suitland, # 6208, 4451 Telfair Boulevard",valley society,valley valley society,True,True,True,False,False,False,US|NP4|vall;US|TOK|valley;US|TOK|society;US|NP6|valley,Key pruned (Block size > 500),"All shared keys (['US|NP4|vall', 'US|TOK|valley', 'US|TOK|society', 'US|NP6|valley']) exceeded max_block_size"
S1-846707301,S2-294277994,source2,US,Pena Fresh Sony Inc,fpsony.com,"1009 Fairground Road, Celina, OH","1009 FAIRGROUND ROAD, CELINA, OH",pena fresh sony,fpsony,False,False,False,False,False,True,US|ADDR|1009_fairground,Truncated by max_candidates_per_query,"Shared key survived (['US|ADDR|1009_fairground']), but candidate rank exceeded top-200"
S1-506051086,S3-630818547,source3,India,Shivam Constructions Pvt Ltd,Shivam Pvt Ltd  Services,"Mumbai, Maharashtra, Mumbai, Ground Floor, Plot No, 511, Krishna Bhavan, 517","517, Mumbai, Mumbai Ii, MH",shivam constructions,shivam pvt ltd services,True,True,True,False,False,False,India|TOK|shivam;India|NP6|shivam;India|NP4|shiv,Key pruned (Block size > 500),"All shared keys (['India|TOK|shivam', 'India|NP6|shivam', 'India|NP4|shiv']) exceeded max_block_size"
S1-580970774,S2-996500653,source2,US,Back Alley Ice Cream! LLC,backalleyice.com,"Atlanta, 1040 Stovall Boulevard, GA","1040B Stovall Blvd, ALANTA, GA",back alley ice cream,backalleyice,True,True,False,False,False,False,US|NP4|back;US|NP6|backal,Key pruned (Block size > 500),"All shared keys (['US|NP4|back', 'US|NP6|backal']) exceeded max_block_size"
S1-852122558,S3-541486453,source3,India,Prime Good Healthcare Private Limited,ప్రైమ్ గుడ్ హెల్త్‌కేర్ ప్రైవేట్ లిమిటెడ్,"1St Floor Block B Road 14, Telangana, Hyderabad, Khairatabad, Sai Raghavendra Icon","#001St Floor Block B Road 14, Sai Raghavendra Icon, Khairatabad, Hyderabad, TG",prime good healthcare,పర మ గ డ హ లత క ర పర వ ట ల మ ట డ,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-414990330,S2-866619534,source2,US,QN Block Inc,QN INC  CENTER,"5740 59th Avenue, Unit 1121, Glendale, AZ","5740 59ND AVENUE, GLENDALE, AZ",qn block,qn inc center,False,False,False,False,False,False,,Severe name & address variation,Both name and address have extensive structural differences
S1-445941109,S2-452480917,source2,India,Black Logistics Limited,ब्लैक लॉजिस्टिक्स लिमिटेड,"Haryana, C/Oraj Rani, Kurukshetra, Shop No63, Near Sangam Palace Professorcolony, Ambala Road, Teh-Pehowa","HN 52 C/ORAJ RANI, KURUKSHETRA, हरियाणा",black logistics,बल क ल ज सट कस ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-199799418,S2-779956987,source2,US,"Esquivel, Lazaro & Bryant Inc.",el.com,"933 Turner Road, Huntington, WV","933 1/2 TURNER ROAD, HUNTINGTON, WV",esquivel lazaro and bryant,el,False,False,False,False,False,True,US|ADDR|933_turner,Truncated by max_candidates_per_query,"Shared key survived (['US|ADDR|933_turner']), but candidate rank exceeded top-200"
S1-396099074,S2-812975424,source2,India,Shree Marketing Private Limited,श्री मार्केटिंग प्राइवेट लिमिटेड,"Office No. 304, Mont Vert Arcade, Pashan Sus Road, Pune, Maharashtra","OFFICE NO. 304, PUNE REGION, PUNE, Maharashtra",shree marketing,शर म रक ट ग पर इव ट ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-727168138,S3-901268833,source3,US,"Pediatric Dentistry Care Associates, LLC","Pediatric Dentistry Care Associates, LLC Association","75 Morton Boulevard, Oyster Bay, NY","75 Morton Blvd, Plainview, New York",pediatric dentistry care associates,pediatric dentistry care associates llc association,True,True,True,False,False,True,US|ADDR|75_morton;US|TOK|care;US|NP6|pediat;US|NP4|pedi;US|TOK|pediatric;US|TOK|dentistry,Truncated by max_candidates_per_query,"Shared key survived (['US|ADDR|75_morton']), but candidate rank exceeded top-200"
S1-140920552,S2-609200377,source2,US,Golden Westin PLLC,góldenwestin.com,"7701 Saint John Road, Unit 1037, Glendale, AZ","770 SAINT JOHN ROAD, GLENDALE, AZ",golden westin pllc,goldenwestin,True,True,False,False,False,False,US|NP6|golden;US|NP4|gold,Key pruned (Block size > 500),"All shared keys (['US|NP6|golden', 'US|NP4|gold']) exceeded max_block_size"
S1-135621193,S2-513678484,source2,US,Bison LLC,Bicson LLC,"617 Lincoln Street, New Britain, CT","0617 LINCOLN STREET, NEW BRITAIN, CT",bison,bicson,False,False,False,False,False,True,US|ADDR|617_lincoln,Truncated by max_candidates_per_query,"Shared key survived (['US|ADDR|617_lincoln']), but candidate rank exceeded top-200"
S1-979232639,S2-192227062,source2,India,Gujarat Systems,గుజరాత్ సిస్టమ్స్,"405, Minar Apartments, Deccan Towers, Basheerbagh, Hyderabad, Telangana","HYDERABAD, NO. 234 405, MINAR APARTMENTS, DECCAN TOWERS, BASHEERBAGH, Telangana",gujarat systems,గ జర త స సటమస,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-707471734,S3-462894505,source3,India,Eastern It Private Limited,ஈஸ்டர்ன் ஐடி பிரைவேட் லிமிடெட்,"32, Aziz Mulk I Street, Thousand Lights, Chennai, Tamil Nadu","##32, Chennai, TN",eastern it,ஈஸடரன ஐட ப ர வ ட ல ம ட ட,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
